ETF,ETF_Display_Name,Sector,Representative_Stock_Ticker,Representative_Company_Name,Why_Selected,Permno,Date,Open,High,Low,Close,Price,Return,Volume
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-07-12,438.47,444.3,435.01,440.6,440.6,0.002754,3107830.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-07-13,440.23,442.24,434.34,434.7,434.7,-0.013391,2865139.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-07-14,441.1,450.45,440.87,449.46,449.46,0.033955,2955014.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-07-17,449.45,450.62,443.26,447.14,447.14,-0.005162,2349068.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-07-18,446.95,453.3224,445.04,451.2,451.2,0.00908,2237938.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-07-19,451.4,455.0,448.56,453.56,453.56,0.005231,2212841.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-07-20,455.15,465.22,455.0,463.82,463.82,0.022621,2624224.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-07-21,465.41,467.04,461.97,462.04,462.04,-0.003838,2226909.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-07-24,462.0,465.64,457.67,459.32,459.32,-0.005887,2190663.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-07-25,457.76,460.92,456.6,457.54,457.54,-0.003875,1737804.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-07-26,455.0,455.0,446.56,453.59,453.59,-0.008633,1959809.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-07-27,453.32,458.68,452.2529,454.99,454.99,0.003086,1883510.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-07-28,455.13,459.57,451.7801,458.48,458.48,0.007671,1438327.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-07-31,459.02,459.02,450.8,454.55,454.55,-0.008572,2110442.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-01,455.35,457.37,451.4501,453.09,453.09,-0.003212,1739519.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-02,455.23,461.64,451.32,454.48,454.48,0.003068,2367147.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-03,450.775,454.095,448.26,449.16,449.16,-0.011706,2414179.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-04,449.24,452.47,446.89,449.49,449.49,0.000735,1870352.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-07,453.25,455.0,450.58,454.08,454.08,0.010212,2446374.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-08,506.0,538.0,502.71,521.6,521.6,0.148696,15094503.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-09,520.37,532.53,516.89,526.23,526.23,0.008877,5376561.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-10,523.47,528.74,519.99,521.34,521.34,-0.009293,4108545.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-11,523.72,531.81,520.0,528.28,528.28,0.013312,2524300.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-14,531.28,542.3,529.25,538.0,538.0,0.020538,3981105.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-15,537.73,547.29,533.78,546.62,546.62,0.016022,2826844.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-16,547.4,552.87,542.5012,546.24,546.24,-0.000695,2597094.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-17,543.21,548.805,537.39,537.66,537.66,-0.015707,2549857.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-18,535.03,547.77,533.9001,546.43,546.43,0.016311,2958610.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-21,546.99,553.5,545.75,550.05,550.05,0.006625,2305424.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-22,549.53,556.095,547.28,553.66,553.66,0.006563,1937059.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-23,556.72,557.4,548.21,553.36,553.36,-0.000542,2121301.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-24,552.7,556.98,547.3,548.0,548.0,-0.009686,1776666.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-25,549.63,556.095,547.08,553.65,553.65,0.01031,1847649.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-28,550.13,556.23,550.12,553.92,553.92,0.000488,1373698.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-29,553.45,556.345,549.86,553.9,553.9,-3.6e-05,1701224.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-30,555.01,557.75,547.04,547.99,547.99,-0.01067,2191120.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-08-31,547.02,557.41,543.0,554.2,554.2,0.011332,3043443.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-01,556.32,559.205,553.51,557.11,557.11,0.005251,2030842.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-05,559.23,561.93,556.71,558.19,558.19,0.001939,2257195.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-06,561.02,561.59,552.7,559.95,559.95,0.003153,2424252.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-07,564.19,576.31,562.6207,573.23,573.23,0.023716,3707122.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-08,572.33,587.55,571.22,586.46,586.46,0.02308,4311028.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-11,587.15,598.16,584.48,595.56,595.56,0.015517,3876545.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-12,590.97,601.13,587.85,599.3,599.3,0.00628,3212110.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-13,594.66,600.75,591.7,598.88,598.88,-0.000701,3126627.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-14,599.24,601.84,590.01,591.61,591.61,-0.012139,3244807.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-15,592.0,594.06,575.06,575.66,575.66,-0.02696,5941215.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-18,578.0,578.0,564.41,571.28,571.28,-0.007609,2723628.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-19,571.62,578.41,570.63,574.96,574.96,0.006442,2186004.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-20,573.42,575.25,569.19,569.64,569.64,-0.009253,1870727.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-21,567.19,568.0,542.5,550.13,550.13,-0.03425,4051388.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-22,548.81,555.49,547.6273,550.54,550.54,0.000745,2354187.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-25,550.1,552.662,545.7501,552.29,552.29,0.003179,1686515.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-26,550.7,554.13,548.0,550.01,550.01,-0.004128,1864471.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-27,549.89,551.69,543.665,549.76,549.76,-0.000455,2004174.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-28,551.32,551.68,541.395,544.45,544.45,-0.009659,2178763.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-09-29,545.49,546.085,532.2,537.13,537.13,-0.013445,2967708.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-02,536.01,540.64,526.81,538.29,538.29,0.00216,2810131.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-03,536.0,537.34,516.57,525.19,525.19,-0.024336,3266118.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-04,525.56,536.175,523.6301,531.46,531.46,0.011939,2220627.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-05,533.54,542.5,531.61,541.48,541.48,0.018854,2950691.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-06,544.0,566.3592,542.71,565.22,565.22,0.043843,4745172.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-09,564.02,579.79,563.58,571.76,571.76,0.011571,4208115.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-10,570.0,585.95,569.73,579.31,579.31,0.013205,3526745.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-11,596.2,608.79,585.01,605.28,605.28,0.044829,5850640.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-12,605.46,613.0,602.2,610.5,610.5,0.008624,4063499.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-13,617.89,629.97,602.56,609.2,609.2,-0.002129,3972073.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-16,610.99,621.9823,608.43,616.64,616.64,0.012213,2941520.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-17,619.0,620.4,602.53,608.31,608.31,-0.013509,2911669.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-18,607.24,615.875,603.2401,607.24,607.24,-0.001759,2049105.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-19,605.0,605.0,578.34,590.8,590.8,-0.027073,3493655.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-20,590.0,596.92,580.88,584.64,584.64,-0.010427,3666851.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-23,586.06,588.34,576.14,576.65,576.65,-0.013667,2781927.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-24,580.0,594.523,579.105,592.43,592.43,0.027365,2632972.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-25,596.94,599.7,585.87,586.46,586.46,-0.010077,2283296.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-26,580.0,581.0,566.16,568.1,568.1,-0.031307,2846495.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-27,563.01,570.81,556.6401,560.23,560.23,-0.013853,2717360.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-30,571.21,573.2099,562.55,565.71,565.71,0.009782,2290889.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-10-31,568.97,569.61,547.61,553.93,553.93,-0.020823,3661447.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-01,555.0,558.43,551.26,554.46,554.46,0.000957,2935938.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-02,578.33,597.4399,571.99,580.29,580.29,0.046586,5181296.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-03,578.43,582.995,567.18,567.81,567.81,-0.021507,3056541.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-06,571.1,597.7096,571.01,595.19,595.19,0.04822,3978451.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-07,597.0,601.94,590.125,599.93,599.93,0.007964,3168249.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-08,607.66,625.87,592.18,619.13,619.13,0.032004,7776448.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-09,614.76,615.65,583.43,591.32,591.32,-0.044918,6279799.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-10,595.0,598.86,586.0,597.71,597.71,0.010806,3650068.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-13,594.35,618.75,578.15,612.71,612.71,0.025096,5744828.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-14,608.22,616.04,602.67,610.82,610.82,-0.00124,3827645.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-15,610.88,612.91,584.4165,588.54,588.54,-0.036476,4287011.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-16,591.5,595.0899,581.7501,588.75,588.75,0.000357,3030535.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-17,592.45,596.1785,587.21,591.71,591.71,0.005028,2628620.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-20,591.44,604.86,590.69,597.6,597.6,0.009954,2831258.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-21,598.44,601.56,591.77,592.6,592.6,-0.008367,1851562.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-22,595.4,599.18,586.75,595.09,595.09,0.004202,2052682.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-24,598.36,603.5,596.9813,601.1,601.1,0.010099,1341674.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-27,601.17,603.69,591.14,591.53,591.53,-0.015921,2630713.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-28,592.0,595.38,589.36,591.6,591.6,0.000118,1793933.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-29,592.2,594.5399,584.4401,591.86,591.86,0.000439,1908649.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-11-30,591.46,596.23,586.21,591.04,591.04,-0.001385,5658350.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-01,591.7,601.97,583.0,584.04,584.04,-0.011844,3638565.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-04,582.13,587.09,574.33,585.68,585.68,0.002808,2577122.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-05,583.28,591.8,579.373,588.15,588.15,0.004217,2157343.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-06,590.74,593.9,584.4,589.25,589.25,0.00187,2093105.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-07,588.28,588.8699,577.61,588.27,588.27,-0.001663,2095042.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-08,589.0,598.3,584.77,598.05,598.05,0.016625,2446790.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-11,598.66,601.19,567.41,584.04,584.04,-0.023426,5614106.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-12,582.0,585.85,578.1663,584.76,584.76,0.001233,2846097.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-13,583.26,598.6699,582.31,597.5,597.5,0.021787,3112544.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-14,594.5,594.5,568.69,573.67,573.67,-0.039883,5275911.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-15,572.1,573.71,561.65,572.04,572.04,-0.002841,5317020.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-18,576.47,583.05,575.7,579.76,579.76,0.013496,3033944.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-19,580.25,585.11,577.25,579.81,579.81,8.6e-05,2192689.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-20,576.48,579.86,570.03,570.21,570.21,-0.016557,2647100.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-21,571.41,574.9999,567.02,572.0,572.0,0.003139,1786473.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-22,573.02,575.9,567.42,570.39,570.39,-0.002815,2226069.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-26,569.5,572.7722,567.64,570.67,570.67,0.000491,1678898.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-27,570.5,583.68,570.5,581.51,581.51,0.018995,2163409.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-28,581.98,586.69,580.0,580.85,580.85,-0.001135,1973512.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2023-12-29,582.85,586.1704,579.47,582.92,582.92,0.003564,2000055.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-02,580.41,592.72,579.05,592.2,592.2,0.01592,3226661.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-03,600.0,619.84,598.8,617.7,617.7,0.04306,5130330.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-04,625.26,636.41,613.27,614.5,614.5,-0.005181,6272532.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-05,614.0,619.94,610.19,618.55,618.55,0.006591,2403955.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-08,622.43,626.0599,609.59,626.03,626.03,0.012093,2453931.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-09,630.105,634.425,623.72,625.48,625.48,-0.000879,2918891.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-10,628.49,637.0541,625.76,630.19,630.19,0.00753,2679074.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-11,634.39,639.76,628.14,635.72,635.72,0.008775,2690341.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-12,638.2,644.0,633.0101,642.92,642.92,0.011326,2067773.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-16,643.91,647.73,633.67,634.57,634.57,-0.012988,2413610.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-17,639.45,640.52,625.19,628.91,628.91,-0.008919,2124096.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-18,621.28,623.8799,612.7,623.35,623.35,-0.008841,3384999.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-19,622.39,629.59,620.0,628.58,628.58,0.00839,3125030.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-22,630.0,632.64,625.0,630.88,630.88,0.003659,2030201.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-23,627.69,630.0,614.82,629.68,629.68,-0.001902,2524983.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-24,633.52,643.165,632.0,633.7,633.7,0.006384,2276855.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-25,627.37,632.613,624.68,627.62,627.62,-0.009594,2407930.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-26,637.35,639.6,630.5,639.25,639.25,0.01853,2410349.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-29,641.5,645.65,639.77,645.0,645.0,0.008995,2718484.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-30,645.7,646.8,641.0,644.98,644.98,-3.1e-05,2006101.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-01-31,650.38,663.5499,637.0,645.61,645.61,0.000977,4719039.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-02-01,647.33,660.52,643.17,660.43,660.43,0.022955,2494287.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-02-02,662.38,672.615,659.735,667.65,667.65,0.010932,3019223.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-02-05,691.02,711.8763,682.53,706.2,706.2,0.05774,7602392.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-02-06,742.0,742.0,691.1,705.03,705.03,-0.001657,8199902.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-02-07,710.38,740.9899,707.02,725.38,725.38,0.028864,5797966.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-02-08,728.32,741.0,725.75,735.68,735.68,0.0142,4636885.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-02-09,735.5,745.7,733.61,740.16,740.16,0.00609,2833894.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-02-12,740.8,740.8,726.45,737.26,737.26,-0.003918,2932304.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-02-13,730.18,742.98,730.18,742.97,742.97,0.007745,2860265.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-02-14,745.82,764.05,745.0,757.31,757.31,0.021051,3394326.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-02-15,755.8,762.99,750.01,757.78,757.78,0.000621,2507030.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-02-16,771.03,794.47,763.5,782.06,782.06,0.032041,5009368.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-02-20,790.0,793.38,753.2001,755.66,755.66,-0.033757,4701094.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-02-21,738.08,749.5,733.24,745.91,745.91,-0.012903,3548650.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-02-22,763.58,775.12,756.27,769.64,769.64,0.031814,3167403.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-02-23,774.0,777.6499,762.26,769.54,769.54,-0.00013,2394805.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-02-26,771.3,780.22,769.12,771.92,771.92,0.003093,2243779.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-02-27,754.9,772.95,745.44,765.0,765.0,-0.008965,2716745.0
XLV,XLV (Health Care),Health Care,LLY,LILLY ELI & CO,Representative large-cap health care stock,50876,2024-02-28,762.25,763.0,751.66,757.64,757.64,-0.009621,2716307.0
